Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Likes,Comments,isPopularStream,Stream
0.485,0.843,1,-3.993,0.0467,0.00129,1.01E-05,0.14,0.602,78.001,192107,1330041,23601,1,235049182
0.346,0.5,10,-6.097,0.0388,0.757,0,0.189,0.191,202.466,176667,1658120,22120,1,508567547
0.401,0.78,1,-5.325,0.364,0.2,0,0.585,0.428,141.935,142057,23074,822,0,1834252
0.806,0.73,10,-5.73,0.149,0.228,0.000114,0.0817,0.629,124.914,171265,33076,1382,0,27563606
0.554,0.874,1,-5.199,0.048,0.235,0,0.318,0.617,102.167,94000,267,0,0,9921887
0.788,0.87,9,-5.217,0.177,0.123,1.43E-05,0.0692,0.884,109.974,182739,1882464,26831,0,91934401
0.725,0.853,10,-3.193,0.0516,0.305,0,0.115,0.707,134.991,248027,984664,19919,1,204819766
0.849,0.521,11,-12.999,0.216,0.304,1.65E-06,0.115,0.763,95.265,248867,1908761,55757,1,411882177
0.599,0.633,9,-9.331,0.0304,0.325,0.000429,0.104,0.574,92.084,345750,31199,712,0,4344984
0.76,0.351,0,-11.63,0.061,0.29,0,0.156,0.294,139.951,267429,685528,17100,0,23395006
0.501,0.0958,0,-15.605,0.0433,0.77,0,0.298,0.204,108.741,248808,59931,2110,1,316673451
0.257,0.625,5,-5.842,0.0293,0.00014,0,0.0969,0.323,169.022,174146,16445,1201,0,1881711
0.591,0.822,9,-7.065,0.189,0.123,0.000221,0.301,0.585,176.059,157627,70607,1647,0,1663104
0.728,0.643,0,-5.353,0.248,0.109,0,0.123,0.62,155.009,176213,1067632,53303,1,311567992
0.505,0.594,8,-7.642,0.0695,0.49,0,0.298,0.464,135.007,226440,2246999,101110,0,73259995
0.711,0.673,5,-5.89,0.0336,0.25,0,0.214,0.393,109.992,240017,10095,150,0,15483196
0.886,0.579,0,-7.231,0.209,0.236,4.23E-06,0.0586,0.427,105.028,174002,6359664,165643,0,61800215
0.444,0.479,5,-5.586,0.0436,0.454,0,0.095,0.315,89.892,196044,12472906,349875,0,73643266
0.848,0.173,9,-16.225,0.0952,0.761,0,0.126,0.581,109.799,221696,893862,11120,0,70283886
0.702,0.692,10,-5.405,0.0539,0.0542,0,0.0877,0.419,144.896,204168,729689,23359,1,148812353
0.387,0.904,8,-4.935,0.0738,0.37,0.425,0.0754,0.839,103.798,207692,120328,2658,0,120881403
0.558,0.559,6,-9.222,0.0959,0.371,7.49E-06,0.109,0.62,78.558,180387,1701541,43935,1,735335457
0.817,0.932,11,-4.232,0.0467,0.0938,0.0284,0.0792,0.396,126.008,259334,92891,1692,0,40120956
0.794,0.627,11,-9.431,0.36,0.233,0,0.35,0.518,87.554,251467,65585,1872,0,72694113
0.695,0.522,8,-7.271,0.321,0.192,9.94E-05,0.0816,0.327,134.979,154066,1960445,41915,0,66242415
0.546,0.519,8,-9.072,0.0291,0.36,0.00046,0.24,0.247,140.054,342400,1005116,34773,1,144288864
0.224,0.387,0,-9.022,0.0287,0.532,0.00548,0.0689,0.0395,104.566,262533,35825,611,0,39211900
0.546,0.712,3,-3.104,0.0269,0.000969,0,0.406,0.489,150.154,206333,363454,38188,0,50636688
0.732,0.584,9,-7.644,0.0235,0.674,0.000353,0.155,0.495,108.437,245947,4098,139,0,3777598
0.561,0.774,7,-3.622,0.0737,0.000369,2.36E-06,0.0469,0.903,164.008,179227,7822,252,0,54554068
0.815,0.67,10,-9.967,0.304,0.27,0,0.176,0.407,160.041,259693,1282,118,0,10082515
0.611,0.882,9,-11.225,0.0538,0.0847,1.08E-06,0.192,0.605,117.932,246800,724659,20347,0,126358437
0.641,0.68,7,-7,0.0453,0.487,1.89E-05,0.314,0.43,85.031,201085,27771,629,0,1670944
0.668,0.864,1,-5.129,0.0367,0.00121,0.0043,0.0785,0.672,96.049,255413,506365,23417,0,15119211
0.743,0.934,7,-1.493,0.0318,0.474,5.50E-05,0.0702,0.961,139.971,154286,114127,681,0,31424115
0.501,0.765,6,-7.063,0.0281,0.00294,0.49,0.184,0.46,91.771,190846,811880,19976,1,413249669
0.731,0.505,5,-11.334,0.0262,0.212,0,0.0409,0.396,99.99,362467,6306,298,0,11141170
0.696,0.8,8,-5.635,0.0671,0.13,0,0.361,0.93,182.061,196827,375211,9352,0,25512882
0.679,0.516,0,-6.371,0.0452,0.199,0,0.0965,0.716,120.074,202008,1081676,36266,1,198332490
0.765,0.699,2,-5.28,0.0879,0.0522,0,0.192,0.334,87.953,146533,6677,216,0,24684995
0.429,0.587,9,-4.588,0.0275,0.315,0,0.108,0.164,145.003,293398,69090,1992,1,154037673
0.584,0.718,11,-7.824,0.126,0.0205,2.99E-06,0.906,0.155,99.841,186805,96048,4079,0,66873207
0.698,0.611,2,-6.542,0.0281,7.73E-05,0.295,0.0937,0.449,116.997,238143,35090,3881,0,5179514
0.766,0.771,6,-9.108,0.0576,0.00407,3.76E-06,0.113,0.297,140.036,204027,108745,6372,0,108284438
0.708,0.322,8,-12.46,0.0371,0.747,9.24E-05,0.137,0.46,98.892,193947,55933,850,1,164710770
0.625,0.554,10,-5.531,0.0618,0.417,0,0.305,0.846,111.911,213254,935409,30658,1,229788191
0.815,0.856,1,-3.825,0.122,0.4,8.34E-05,0.244,0.872,91.995,151667,807693,16335,1,306204075
0.559,0.939,0,-3.19,0.043,7.23E-05,0.00146,0.872,0.343,132.006,395320,66917,1908,0,33478863
0.803,0.859,6,-4.405,0.185,0.305,6.18E-05,0.553,0.631,101.007,281707,1034962,26303,0,22766447
0.733,0.436,10,-10.489,0.08,0.258,0.000573,0.157,0.0976,96.985,202396,1082514,35959,1,263032419
0.647,0.585,6,-6.123,0.0512,0.00314,0,0.165,0.353,131.934,215672,16342399,794592,1,1067826820
0.59,0.799,10,-6.603,0.0349,0.181,3.69E-06,0.211,0.326,108.007,253000,81250,2899,0,82507392
0.378,0.974,6,-4.055,0.194,0.00192,0.0139,0.0588,0.824,203.715,169187,724659,20347,0,86238437
0.811,0.867,9,-6.171,0.032,0.44,0.000333,0.318,0.936,105.017,226286,148755,4323,0,14040525
0.504,0.364,1,-9.277,0.03,0.893,7.88E-05,0.0904,0.365,149.819,208440,21646,452,0,17327882
0.591,0.764,1,-5.484,0.0483,0.0383,0,0.103,0.478,169.928,141806,10131328,247007,1,2365777505
0.678,0.293,1,-12.756,0.0284,0.913,0.000603,0.107,0.152,102.021,128307,25268,0,0,16126112
0.887,0.485,11,-9.358,0.2,0.0392,0,0.141,0.328,125.987,215693,42580,506,1,223348625
0.75,0.514,4,-7.749,0.0478,0.0528,0,0.106,0.307,89.94,163500,78926,5356,0,20442655
0.562,0.463,6,-7.478,0.0787,0.442,0.000145,0.157,0.416,125.15,247579,85676,1722,0,63392684
0.73,0.966,11,-1.794,0.0619,0.081,7.93E-05,0.0946,0.891,168.091,148049,187117,6301,0,26896009
0.573,0.574,0,-4.826,0.0468,0.406,0,0.125,0.339,132.836,310867,2600,97,0,133899185
0.79,0.892,10,-4.038,0.0404,0.228,1.18E-06,0.206,0.896,131.991,280369,1352801,29045,0,34399706
0.61,0.87,2,-4.012,0.0693,0.00299,0,0.064,0.523,125.014,211360,853799,22090,1,141376600
0.764,0.796,6,-4.611,0.033,0.193,0,0.0853,0.924,140.072,166436,784022,4952,1,170060001
0.643,0.849,2,-5.428,0.0526,0.0371,0,0.058,0.903,162.152,165853,680947,20846,1,644566564
0.661,0.518,6,-10.061,0.0319,0.621,1.78E-05,0.0953,0.776,127.266,170760,8113,438,0,74044787
0.743,0.709,3,-3.922,0.0879,0.0451,5.18E-06,0.0809,0.831,170.001,258600,1778928,21820,1,323814645
0.552,0.947,2,-4.671,0.15,0.000652,0.00025,0.0637,0.465,127.631,282747,231797,12005,1,148711989
0.621,0.78,4,-6.333,0.0283,0.00408,0.0642,0.0843,0.529,150.055,211280,10244,811,0,12776658
0.834,0.878,8,-9.484,0.15,0.0461,0,0.334,0.418,102.848,258688,1555722,62606,1,297528403
0.496,0.0975,1,-17.234,0.0318,0.703,0.000714,0.0951,0.36,141.397,327867,29881,1956,0,41903186
0.656,0.707,11,-4.203,0.0692,0.29,0,0.325,0.638,165.98,249293,112720,2944,0,46576819
0.625,0.34,6,-10.754,0.0371,0.655,1.28E-06,0.137,0.396,139.982,311558,364323,4034,0,60770679
0.681,0.711,10,-4.79,0.0846,0.0278,0,0.312,0.826,89.89,156319,354358,15339,0,17899601
0.615,0.347,9,-9.596,0.0259,0.182,0,0.125,0.273,78.994,219507,169889,5370,0,29420734
0.801,0.759,7,-4.694,0.0494,0.00531,0,0.091,0.293,104.002,213308,592295,12873,1,271022614
0.548,0.596,10,-11.22,0.111,0.115,3.93E-06,0.344,0.758,178.706,359547,460485,14630,0,3899147
0.66,0.71,1,-4.541,0.0409,0.0106,7.01E-06,0.0736,0.233,97.988,264933,115026,3487,0,40400843
0.676,0.948,5,-2.557,0.0628,0.0509,8.19E-06,0.384,0.731,136.027,221227,393348,11366,0,95086568
0.526,0.69,1,-3.591,0.0351,0.114,0.00216,0.0969,0.224,106.993,290467,3626,214,0,102094190
0.382,0.632,8,-6.393,0.0411,0.391,0.000486,0.0922,0.716,78.936,333584,839607,21749,0,66108139
0.814,0.899,1,-5.958,0.0637,0.00727,0.219,0.0979,0.545,119.011,242013,614864,17410,0,104899869
0.63,0.837,9,-4.635,0.0387,0.329,0.00271,0.159,0.473,107.997,341028,376799,9794,0,24415132
0.747,0.937,0,-5.746,0.0453,0.0208,0,0.29,0.739,103.976,224653,2778885,135209,1,628931927
0.596,0.255,4,-16.425,0.0592,0.861,0.0001,0.0804,0.562,153.766,189707,1328,35,0,16886533
0.588,0.656,3,-6.373,0.0224,0.378,0.00227,0.042,0.746,79.701,212933,583526,19614,1,218653138
0.938,0.606,6,-6.396,0.419,0.117,0,0.528,0.706,121.108,123673,144438,6467,0,34337952
0.687,0.83,9,-4.956,0.0289,0.0114,0,0.102,0.632,122.099,220395,9020,149,0,13361128
0.471,0.928,2,-3.615,0.0336,5.97E-06,0,0.201,0.337,81.995,162480,4709,498,0,2311721
0.414,0.805,8,-7.424,0.0762,0.356,0.000665,0.209,0.821,133.291,397201,317064,9783,0,9576980
0.312,0.00284,4,-39.919,0.032,0.989,0.907,0.0947,0.246,66.601,83013,765,59,0,769729
0.541,0.826,3,-4.214,0.0361,0.000469,0,0.711,0.402,113.03,240000,39455,2336,0,7924529
0.425,0.939,2,-3.498,0.054,0.00361,0,0.331,0.638,150.015,224806,330590,6171,0,66768408
0.917,0.601,4,-9.176,0.306,0.34,0,0.116,0.457,114.029,189474,86342,879,0,16314963
0.651,0.8,9,-4.46,0.0314,0.325,0,0.373,0.367,130.013,180333,57337,1310,0,19484716
0.557,0.426,4,-13.813,0.0532,0.14,6.85E-06,0.145,0.354,162.713,192440,718,35,0,21337362
0.706,0.478,11,-6.962,0.154,0.609,0,0.115,0.33,78.528,153050,2740799,75858,0,92889214
0.798,0.718,8,-6.237,0.0443,0.263,0,0.142,0.727,126.01,260952,164641,3327,0,40827555
0.395,0.288,11,-10.465,0.0345,0.656,0,0.116,0.189,130.571,238640,22327,1097,0,70267624
0.633,0.719,1,-8.329,0.0418,0.3,2.23E-05,0.34,0.334,112.013,263120,372364,17496,0,20334151
0.744,0.771,10,-5.403,0.0531,0.394,0,0.292,0.954,121.968,167313,354526,6398,0,113157799
0.725,0.918,9,-4.875,0.0447,0.0289,5.13E-06,0.602,0.927,107.975,352388,1502491,44944,0,13606368
0.906,0.697,11,-6.604,0.253,0.381,0,0.32,0.868,97.99,138747,4199,21,0,2057667
0.462,0.402,0,-13.792,0.0353,0.825,0,0.189,0.7,148.956,157000,9106,247,0,87187126
0.551,0.346,0,-11.287,0.0278,0.763,9.03E-06,0.11,0.29,83.045,217693,7105,165,0,27132365
0.558,0.731,0,-6.282,0.0325,0.125,0,0.0932,0.381,100.035,217000,4173,285,0,19705089
0.818,0.93,11,-2.982,0.247,0.33,0,0.658,0.831,113.988,252632,1992244,40593,0,42231872
0.692,0.774,6,-2.48,0.0876,0.0623,0,0.873,0.349,134.952,334253,8031,286,1,268738307
0.252,0.971,10,-5.597,0.1,0.00295,5.04E-05,0.528,0.305,137.497,259987,44197,1407,0,9313402
0.617,0.59,2,-6.464,0.0247,0.135,1.37E-05,0.186,0.768,99.891,176360,83220,2155,0,17383831
0.695,0.736,11,-7.657,0.0551,0.573,3.40E-06,0.132,0.482,114.994,253253,124280,3598,0,74836616
0.68,0.851,11,-7.665,0.12,0.00114,0.00193,0.308,0.593,127.954,175427,502914,11049,0,74648107
0.68,0.808,10,-3.854,0.224,0.0911,2.23E-06,0.205,0.868,176.131,175317,757029,21731,0,100002545
0.681,0.807,1,-5.9,0.0693,0.121,0,0.87,0.633,134.12,148549,57136,2605,0,4674520
0.86,0.593,1,-6.735,0.295,0.196,2.94E-05,0.0707,0.54,81.988,164133,55952,1318,0,22176784
0.566,0.246,10,-15.499,0.0276,0.813,1.48E-06,0.195,0.412,101.529,165667,22,3,1,149519185
0.78,0.612,1,-5.578,0.24,0.3,9.36E-06,0.0679,0.688,177.965,184421,115275,1082,0,26725299
0.944,0.477,6,-7.331,0.33,0.00311,6.81E-05,0.109,0.737,127.965,227933,102592,8852,0,28288578
0.79,0.744,9,-7.033,0.0294,0.287,0.000934,0.0909,0.798,123.984,174348,117229,3009,0,84362382
0.587,0.639,7,-8.065,0.0357,0.395,0,0.68,0.789,116.499,249307,256076,5385,1,148463447
0.797,0.731,9,-4.443,0.0479,0.229,0,0.224,0.623,146.93,228387,282387,6677,1,314970213
0.847,0.448,0,-10.14,0.416,0.81,1.35E-05,0.325,0.488,79.975,120000,190199,2346,1,281423147
0.504,0.788,3,-4.113,0.215,0.0134,0,0.363,0.228,170.039,186022,276541,3098,1,300564505
0.544,0.802,10,-4.534,0.326,0.0534,0,0.139,0.322,179.924,164000,1973247,60253,0,119007150
0.803,0.578,1,-13.264,0.182,0.0103,0.812,0.199,0.499,92.175,160867,363526,8065,1,148636362
0.69,0.618,0,-5.462,0.0334,0.0746,1.17E-06,0.0851,0.75,150.993,230267,72989,1316,0,44780733
0.753,0.877,9,-3.903,0.0494,0.159,0,0.811,0.593,93.017,194219,1273343,114483,0,36984166
0.649,0.584,7,-10.518,0.0674,0.256,0,0.199,0.75,144.972,213453,7531,251,0,18357612
0.581,0.43,4,-4.817,0.0333,0.7,0,0.12,0.609,81.969,237640,6443,58,0,59995069
0.373,0.315,1,-8.908,0.0341,0.622,9.38E-06,0.0903,0.0647,94.573,336000,43833,741,0,41998025
0.468,0.669,1,-6.44,0.155,0.0572,5.67E-05,0.137,0.236,149.61,165373,165219,3640,0,46259790
0.582,0.568,1,-7.3,0.0275,0.577,0,0.105,0.394,121.991,207541,148659,1960,1,139187583
0.761,0.477,5,-4.32,0.0514,0.805,0,0.163,0.967,112.276,208680,176710,2412,0,34316012
0.193,0.498,7,-9.901,0.0381,0.107,0.00711,0.332,0.344,205.422,190333,77305,2988,0,74842642
0.858,0.626,5,-2.949,0.0924,0.341,7.19E-06,0.0928,0.39,130.005,143077,100457,566,0,12501906
0.571,0.717,6,-8.333,0.336,0.359,3.12E-06,0.797,0.881,87.54,131867,38499,1223,0,61507232
0.548,0.765,6,-4.463,0.0525,0.646,0.00378,0.522,0.573,129.933,252231,1121323,15551,1,476068340
0.774,0.748,0,-7.086,0.0352,0.331,0.0057,0.126,0.714,135.929,186828,83236,880,1,160674809
0.607,0.934,3,-4.217,0.0314,0.0327,0,0.0909,0.568,122.01,201547,308285,6866,1,399373513
0.677,0.384,0,-8.773,0.028,0.7,0,0.0945,0.776,153.116,177059,290110,4070,0,68173056
0.639,0.526,0,-6.697,0.0256,0.245,2.43E-05,0.25,0.488,130.033,216880,372121,20232,1,344554158
0.514,0.605,7,-5.363,0.0337,0.774,2.91E-06,0.121,0.409,120.894,185123,379842,9673,1,146791543
0.437,1,2,-24.185,0.047,0.911,0.000491,0.424,0,82.907,31000,26,0,0,2021885
0.66,0.689,4,-2.671,0.0337,0.0884,0,0.0922,0.427,127.98,221075,1229336,56049,1,287385487
0.79,0.687,8,-7.352,0.0685,0.315,0.00107,0.348,0.862,146.05,134910,78096,2657,0,9409212
0.828,0.61,1,-7.305,0.0648,0.00104,0.894,0.0792,0.566,130.064,191467,26128,73,0,8414052
0.728,0.854,0,-3.86,0.0457,0.248,0.00188,0.149,0.62,121.995,202746,181885,2544,1,205899187
0.544,0.826,9,-7.103,0.0373,0.564,3.47E-05,0.452,0.663,90.046,229587,173809,3283,0,32648923
0.313,0.286,10,-10.593,0.0324,0.934,0.0451,0.0974,0.287,80.925,208504,637908,15754,1,303125145
0.851,0.619,7,-4.106,0.103,0.561,0,0.0623,0.6,129.943,114462,62040,3530,0,8976820
0.769,0.678,5,-3.725,0.0315,0.427,8.04E-06,0.0939,0.581,106.951,179907,226382,4461,0,57977033
0.7,0.742,5,-6.777,0.0716,0.0722,0.0199,0.11,0.197,91.959,302000,2094182,56516,1,385677873
0.585,0.655,9,-7.673,0.0281,0.321,2.77E-06,0.0708,0.821,106.113,243827,326,21,0,1805545
0.772,0.868,0,-5.183,0.0461,0.535,0,0.17,0.917,101.253,211400,32247,695,0,33673340
0.565,0.636,0,-8.198,0.0638,0.107,9.90E-06,0.447,0.525,170.01,179551,176135,3708,1,476702323
0.648,0.727,0,-5.45,0.0361,0.178,0,0.335,0.839,169.941,225413,774005,15036,1,157901032
0.859,0.644,3,-13.961,0.0669,0.172,0,0.081,0.951,142.677,176133,297,21,0,48477075
0.772,0.639,1,-7.119,0.467,0.15,0,0.0698,0.261,168.112,166560,2483209,55875,1,708631320
0.45,0.878,9,-4.592,0.0827,0.0071,0,0.0908,0.744,199.844,252443,260405,14941,0,48533462
0.619,0.459,7,-5.782,0.0334,0.56,0,0.137,0.498,126.803,184280,675672,7728,1,454098750
0.652,0.809,5,-5.276,0.17,0.164,0,0.175,0.512,94.786,254466,190035,11395,0,73261648
0.465,0.446,10,-8.336,0.0433,0.102,0,0.321,0.131,121.801,177773,3895456,60617,1,324152432
0.815,0.695,1,-7.869,0.379,0.0795,0,0.679,0.531,173.882,213042,339223,10344,0,257583
0.763,0.859,4,-3.3,0.0479,0.322,0.0003,0.117,0.813,164.055,156760,1972020,21742,1,146971233
0.882,0.736,3,-2.892,0.116,0.00222,0,0.0515,0.582,125.995,194547,8084738,977340,0,98354748
0.319,0.309,9,-11.944,0.0257,0.822,2.26E-06,0.0893,0.339,143.075,238187,41865,2957,0,16384443
0.583,0.891,9,-4.565,0.0345,0.00088,0.000163,0.103,0.814,136.794,229267,111190,6606,0,17532257
0.526,0.442,3,-10.133,0.0259,0.267,5.49E-05,0.106,0.284,131.055,212000,318707,15094,0,69432226
0.315,0.851,2,-8.957,0.0361,0.228,0.74,0.274,0.448,92.356,386907,6584,335,0,4987749
0.473,0.757,5,-8.394,0.0783,0.708,0,0.788,0.581,113.893,276853,237723,4759,0,10643387
0.354,0.942,7,-3.245,0.237,0.00039,6.36E-06,0.431,0.242,119.992,207987,227332,7698,0,104023055
0.688,0.731,0,-6.665,0.108,0.324,0,0.326,0.566,132.194,200114,347007,3572,0,21040555
0.406,0.188,7,-13.039,0.0324,0.852,0,0.105,0.629,120.757,245533,64029,655,0,90964160
0.644,0.703,2,-6.94,0.0349,0.553,0.00142,0.0909,0.533,174.824,264933,127438,1751,0,25072413
0.77,0.347,2,-10.265,0.0623,0.0511,2.57E-06,0.087,0.0583,84.957,235477,682946,18820,1,518498131
0.758,0.812,4,-3.272,0.0854,0.188,0,0.0564,0.795,144.908,166821,103053,1552,0,7023390
0.594,0.51,4,-9.621,0.0383,0.047,7.27E-05,0.0959,0.368,141.979,217984,449797,17703,1,429210937
0.769,0.727,11,-5.962,0.0499,0.0895,0,0.932,0.271,102.059,298547,183346,4846,0,133555306
0.886,0.741,10,-5.043,0.0682,0.00254,0.000134,0.151,0.95,140.024,129196,218016,2194,0,49728117
0.915,0.621,7,-6.519,0.1,0.0745,0,0.628,0.527,131.984,179173,388417,4562,0,122828676
0.669,0.889,0,-5.413,0.0442,0.0091,0.00263,0.137,0.576,127.952,191930,4062,111,0,185155
0.781,0.465,6,-11.028,0.268,0.0532,0,0.0933,0.451,102.986,205404,139292,1480,0,26291689
0.828,0.458,0,-7.054,0.0308,0.455,0,0.109,0.902,98.05,61587,21624,0,0,23760930
0.951,0.878,2,-2.565,0.211,0.0509,1.61E-05,0.321,0.923,133.014,170977,1073851,71753,1,328588535
0.614,0.305,5,-9.237,0.0521,0.774,0,0.256,0.665,145.186,127733,439,12,0,38344433
0.477,0.397,6,-9.158,0.0772,0.84,0,0.122,0.439,98.554,187600,21728,334,0,181862
0.69,0.441,11,-11.64,0.0278,0.399,0,0.186,0.437,112.244,298213,86703,2626,0,35789853
0.424,0.506,2,-5.877,0.0284,0.201,0,0.11,0.138,135.902,238200,2329134,108100,1,160727214
0.503,0.265,2,-15.913,0.0333,0.943,0.045,0.0867,0.522,78.044,212161,68325,3001,1,176187775
0.671,0.314,5,-8.091,0.244,0.11,0,0.0825,0.296,110.898,191600,3054195,116850,1,1150692722
0.939,0.486,7,-3.488,0.207,0.172,0,0.264,0.517,97.582,206547,22,0,0,85334262
0.758,0.654,5,-10.98,0.04,0.662,0.0197,0.199,0.962,97.657,281749,31802,974,0,125880216
0.777,0.712,10,-4.84,0.277,0.217,0,0.091,0.68,95.692,175733,3131642,50445,1,614002773
0.536,0.591,0,-5.377,0.0292,0.463,0,0.133,0.347,128.056,185216,3795,7,0,8937191
0.501,0.564,2,-9.358,0.0306,0.249,6.75E-06,0.418,0.438,144.101,307055,825019,20007,0,81560624
0.73,0.496,9,-6.538,0.308,0.131,0,0.0982,0.225,82.418,334600,59666,442,0,13441965
0.877,0.477,9,-7.379,0.0587,0.307,0,0.0929,0.552,127.023,226743,795449,13480,1,312193061
0.62,0.8,11,-6.696,0.0493,0.00639,0.000118,0.378,0.502,130.015,144462,1919,82,0,2844198
0.279,0.0292,8,-26.804,0.0406,0.987,0.902,0.104,0.0338,136.732,293147,197984,8404,0,30172189
0.598,0.553,9,-6.742,0.0397,0.562,0.157,0.257,0.533,123.075,211227,177417,5404,1,222846367
0.537,0.753,8,-9.441,0.35,0.328,1.52E-05,0.368,0.693,90.292,115827,53352,2339,0,44020873
0.445,0.384,10,-14.642,0.0417,0.635,7.74E-05,0.0539,0.216,123.295,235987,374784,19049,1,263426694
0.386,0.565,1,-6.853,0.0383,0.45,0,0.138,0.265,127.652,240280,184944,13091,0,28281563
0.362,0.201,4,-16.437,0.0392,0.952,0.129,0.141,0.148,122.538,49077,11079,243,0,8207892
0.251,0.604,3,-5.622,0.0431,0.171,2.25E-06,0.123,0.166,84.643,307846,773555,13359,0,13047107
0.781,0.648,5,-8.216,0.0264,0.00761,0,0.132,0.546,121.93,224773,103813,6267,0,21106084
0.826,0.566,10,-10.747,0.311,0.199,0,0.356,0.655,99.131,216133,80351,230,0,117054102
0.655,0.673,0,-5.98,0.308,0.473,0,0.0753,0.342,181.891,249520,5769,180,1,578515462
0.397,0.488,7,-14.464,0.0396,0.681,0.955,0.0676,0.302,150.006,210971,10455,479,0,1575198
0.818,0.549,5,-5.447,0.367,0.0612,0,0.105,0.747,102.831,223689,90269,1854,0,13150319
0.603,0.719,9,-7.939,0.0424,0.647,0,0.874,0.698,151.886,214966,3779,59,0,28399088
0.582,0.597,7,-6.529,0.0329,0.493,0,0.144,0.337,142.548,283184,67743,957,0,4366511
0.652,0.832,9,-3.215,0.04,0.448,0,0.075,0.69,91.909,193043,33417,473,0,6991101
0.331,0.558,2,-5.506,0.031,0.0689,1.96E-06,0.124,0.0985,150.19,303120,280372,146,1,222997016
0.709,0.933,11,-3.512,0.0521,0.211,0,0.14,0.934,120.002,191787,89483,2138,0,42268316
0.685,0.801,7,-10.094,0.0329,0.675,0.00132,0.0906,0.738,90.23,359227,66303,2036,0,65736535
0.605,0.444,2,-7.223,0.141,0.0185,0,0.297,0.115,172.26,248372,32158,644,0,19018813
0.675,0.323,2,-15.074,0.959,0.0907,0,0.225,0.436,145.349,181574,116,12,0,10306
0.391,0.938,2,-4.86,0.0792,0.00177,1.06E-06,0.247,0.654,134.708,208400,91769,3061,0,45060283
0.8,0.585,10,-7.343,0.0924,0.264,0,0.153,0.779,126.058,213400,1925485,58013,1,969849343
0.793,0.793,11,-4.521,0.083,0.0123,0,0.0951,0.679,123.95,183290,6743946,135332,1,2136270814
0.706,0.8,5,-6.333,0.0399,0.00584,0,0.0822,0.629,100.011,259333,726649,31754,1,482619005
0.363,0.678,2,-4.939,0.0995,0.0299,0,0.324,0.321,162.124,300413,10731,377,1,154909240
0.682,0.648,0,-6.666,0.358,0.457,0,0.356,0.687,78.312,190587,11572,431,0,3574594
0.786,0.75,11,-6.277,0.102,0.0742,0.0277,0.109,0.696,124.032,218770,130893,3345,0,58047260
0.857,0.893,0,-2.87,0.0422,0.0663,0,0.0335,0.845,108.022,211667,2291993,83981,0,75285958
0.647,0.367,11,-14.356,0.595,0.198,0,0.109,0.714,99.803,233064,150765,835,0,71569518
0.853,0.564,9,-8.052,0.0916,0.0693,0,0.103,0.544,91.929,147322,211362,3264,0,10187658
0.579,0.904,5,-2.729,0.0618,0.193,0,0.064,0.681,82.014,190947,6438254,220320,1,1336763515
0.412,0.92,9,-4.852,0.0575,0.000456,0.0026,0.11,0.455,93.162,227440,488937,15957,1,201041577
0.689,0.692,3,-4.388,0.0354,0.113,0,0.134,0.902,116.024,197796,198840,4544,0,17933117
0.634,0.78,0,-2.323,0.0963,0.0164,0,0.141,0.694,166.923,207053,1847160,260399,0,32661380
0.725,0.903,0,-2.955,0.0658,0.0344,0,0.183,0.946,142.006,211680,2579122,69147,1,260354764
0.599,0.866,10,-2.808,0.0629,0.359,0,0.107,0.391,147.934,219453,591839,8743,0,32161096
0.695,0.745,11,-4.566,0.0292,0.0124,0,0.0863,0.485,105.025,198116,284650,6151,0,42283775
0.723,0.777,7,-3.503,0.108,0.0426,3.68E-06,0.0451,0.961,91.017,243413,10159799,272098,1,686731812
0.67,0.823,1,-2.24,0.295,0.14,0,0.311,0.655,105.739,141226,152995,4718,0,28640272
0.712,0.703,4,-6.174,0.199,0.0287,0,0.13,0.452,89.024,202247,564712,15838,0,45882546
0.664,0.841,11,-2.676,0.0566,0.0218,0.549,0.0783,0.158,160.058,99000,158,26,0,1883975
0.846,0.619,3,-11.52,0.216,0.124,0,0.0748,0.75,96.005,248406,13063,338,0,27646506
0.496,0.328,9,-15.55,0.084,0.813,0,0.697,0.568,81.311,153040,485,32,0,5571003
0.757,0.757,1,-7.598,0.0389,0.235,0,0.0474,0.967,124.956,218867,470568,22639,1,194990700
0.895,0.874,4,-1.906,0.194,0.0172,5.83E-06,0.102,0.701,93.019,269453,41824,1751,0,6175246
0.694,0.759,10,-5.667,0.398,0.137,0,0.167,0.77,140.055,245387,1974766,86862,1,445864390
0.258,0.385,6,-8.143,0.033,0.0527,0,0.0802,0.174,174.167,252293,3317,78,0,89126926
0.468,0.823,4,-3.973,0.466,0.81,0,0.598,0.941,74.457,179564,1062953,53790,1,171348127
0.908,0.621,1,-6.638,0.102,0.000282,5.39E-05,0.0958,0.421,150.011,177000,7632366,225603,1,1786283585
0.699,0.861,3,-4.99,0.0542,0.0546,2.98E-05,0.276,0.5,126.023,173340,11204,215,0,45671514
0.609,0.756,3,-7.369,0.0562,0.102,0,0.959,0.461,128.761,265133,2349,4,0,9822757
0.547,0.714,10,-8.628,0.044,0.000242,0.636,0.122,0.541,89.996,373000,32,0,1,194379950
0.16,0.0164,7,-31.498,0.0463,0.971,0.117,0.289,0.0315,107.604,297256,54,0,0,81495
