Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Likes,Comments,isPopularViews,Views
0.475,0.432,7,-7.844,0.0302,0.183,0,0.161,0.648,94.605,153467,569250,30161,0,86982693
0.477,0.433,11,-6.473,0.0247,0.689,0.000195,0.151,0.611,82.52,156653,462518,23937,0,52854647
0.603,0.674,10,-6.808,0.0295,0.62,0.00261,0.26,0.559,121.261,264240,191730,5869,0,59494610
0.693,0.573,10,-7.652,0.22,0.0142,0,0.0372,0.457,129.931,185893,365121,4554,0,45293323
0.772,0.834,10,-5.174,0.174,0.549,0.000136,0.551,0.945,133.583,247455,502360,10546,0,81205048
0.851,0.542,10,-8.152,0.122,0.361,3.73E-06,0.132,0.789,101.896,196437,254635,1880,0,42193523
0.557,0.915,7,-2.544,0.115,0.511,0,0.0583,0.962,90.53,180872,394623,7966,0,94041394
0.818,0.734,2,-5.644,0.036,0.265,0,0.119,0.774,103.052,222670,223586,5506,0,24882783
0.702,0.77,7,-9.411,0.128,0.00558,0.000802,0.211,0.235,118.034,225933,4316,74,0,391529
0.392,0.498,9,-7.63,0.117,0.665,0.000118,0.34,0.59,72.048,210639,92448,1406,0,6448208
0.731,0.7,1,-6.211,0.0275,0.328,0,0.278,0.54,94.037,253173,220459,5979,0,38210607
0.581,0.747,0,-7.207,0.0303,0.00202,0.000449,0.109,0.325,132.195,243520,194058,7685,0,27189831
0.815,0.69,9,-4.622,0.0469,0.29,0,0.312,0.654,135.036,185000,634720,10515,0,66132611
0.14,0.119,11,-13.628,0.0375,0.929,0.935,0.357,0.075,73.347,129067,6512,30,0,542382
0.557,0.457,7,-5.372,0.0335,0.428,0,0.0567,0.328,105.918,177500,843452,65599,0,29882467
0.617,0.749,7,-5.059,0.0487,0.194,0.000855,0.0725,0.513,118.366,157667,2736,118,0,351424
0.715,0.939,9,-4.959,0.0401,0.252,0,0.102,0.9,127.971,256158,48,1,0,7010
0.508,0.483,0,-13.71,0.0586,0.359,0.000357,0.087,0.749,164.596,144733,5623,276,0,1200864
0.534,0.803,10,-9.129,0.0743,0.741,6.07E-05,0.307,0.969,167.983,161560,703980,11654,0,71388083
0.748,0.549,6,-5.447,0.065,0.00268,0.792,0.196,0.197,101.033,233966,4119,125,0,240842
0.454,0.419,9,-5.678,0.0255,0.196,0.0039,0.197,0.238,146.711,256773,74694,3267,0,14323539
0.679,0.597,11,-8.601,0.0439,0.0913,0.000673,0.0487,0.9,184.174,315040,228662,10212,0,32571330
0.569,0.507,0,-7.191,0.0239,0.128,0,0.0999,0.15,135.977,245200,28106,1083,0,12698591
0.59,0.857,10,-1.986,0.0553,0.289,4.21E-06,0.0414,0.976,135.29,227396,498281,9435,1,136088585
0.313,0.713,9,-4.489,0.0327,0.0258,0,0.135,0.196,169.871,224200,1909,138,0,175430
0.819,0.744,9,-6.826,0.0799,0.0133,0.00177,0.0995,0.665,102.995,191068,102288,1729,0,7726465
0.614,0.715,0,-6.451,0.0445,0.0849,0.000316,0.102,0.231,117.956,279533,152951,3737,0,35375508
0.728,0.961,6,-2.442,0.0572,0.0828,0.000548,0.0532,0.921,133.001,144543,281870,2856,0,44335282
0.698,0.845,7,-4.705,0.12,0.176,0,0.239,0.749,171.938,276105,267251,3465,0,18520542
0.349,0.892,6,-3.011,0.351,0.112,0,0.212,0.849,172.639,183688,110097,3622,0,6606097
0.612,0.289,9,-11.568,0.0421,0.599,0.00266,0.0561,0.466,183.18,177440,4886,84,0,772267
0.77,0.775,9,-9.571,0.0495,0.0227,0.00262,0.297,0.802,116.935,296107,290573,4441,0,19480336
0.534,0.708,11,-5.732,0.0402,0.089,0,0.192,0.488,130.639,286480,240877,8508,0,46399415
0.67,0.699,2,-6.591,0.0334,0.279,1.17E-06,0.701,0.37,98.285,216733,108476,5357,0,33306921
0.834,0.373,4,-14.187,0.0607,0.171,0,0.0784,0.888,115.794,148267,27084,75,0,3553046
0.663,0.839,4,-5.21,0.0519,0.0359,4.61E-06,0.969,0.679,136.995,218080,132539,2913,0,39043619
0.265,0.75,6,-7.338,0.0566,0.000708,0.000185,0.0969,0.364,131.464,227907,2226,103,0,143262
0.322,0.565,0,-9.908,0.0759,0.082,0,0.183,0.382,74.874,345150,143480,4927,0,25883254
0.718,0.872,11,-3.379,0.0482,0.347,6.47E-05,0.0719,0.725,115.386,176427,12233,190,0,1975494
0.554,0.315,3,-11.028,0.0298,0.828,5.53E-06,0.101,0.325,128.157,241787,22237,1137,0,1591571
0.486,0.986,5,0.92,0.062,0.118,0.684,0.219,0.241,173.983,256000,16584,329,0,1042170
0.434,0.207,2,-11.805,0.035,0.877,8.01E-05,0.118,0.435,181.204,150413,93693,1024,0,5493782
0.821,0.707,7,-6.096,0.256,0.0603,0,0.269,0.592,87.033,176507,20427,646,0,3119242
0.653,0.628,5,-6.497,0.0273,0.632,2.44E-06,0.704,0.51,111.996,270187,445911,12300,1,138097560
0.744,0.771,10,-5.403,0.0531,0.394,0,0.292,0.954,121.968,167313,354526,6398,0,92930431
0.718,0.422,4,-9.115,0.0621,0.0764,0,0.17,0.455,144.678,207027,11141,276,0,332110
0.647,0.642,3,-5.869,0.0838,0.573,0,0.218,0.691,154.988,154839,69418,1637,0,1861625
0.363,0.482,2,-8.55,0.0362,0.284,1.70E-05,0.554,0.546,157.224,256600,902842,28623,0,79956568
0.732,0.73,0,-5.895,0.104,0.307,0,0.109,0.351,172.039,213946,89,0,0,4442
0.877,0.616,4,-6.041,0.0343,0.116,0,0.156,0.965,106.711,164427,60025,382,0,20127830
0.815,0.856,1,-3.825,0.122,0.4,8.34E-05,0.244,0.872,91.995,151667,807693,16335,1,191290992
0.36,0.684,4,-6.457,0.0308,0.323,0,0.34,0.2,77.15,342653,4300,359,0,726340
0.688,0.525,11,-6.566,0.0623,0.455,0,0.119,0.717,76.398,155819,4941,14,0,386356
0.778,0.736,10,-6.007,0.145,0.516,0,0.431,0.639,169.979,216000,99748,868,0,9449072
0.935,0.552,10,-9.373,0.335,0.111,0,0.0952,0.615,99.993,145627,635210,13284,0,42390714
0.637,0.442,3,-6.073,0.0254,0.732,0,0.127,0.338,95.201,218027,68355,2217,0,22631577
0.221,0.126,0,-25.367,0.0447,0.989,0.897,0.0769,0.216,133.564,139307,14207,443,0,1077871
0.543,0.876,0,-4.889,0.0494,0.00811,0,0.338,0.637,142.995,180552,483774,10542,0,29332657
0.846,0.548,1,-6.397,0.256,0.241,0.0713,0.0419,0.516,94.925,209680,1880150,18187,1,409317384
0.41,0.9,0,-4.249,0.0656,0.0167,1.09E-05,0.339,0.558,176.962,284960,56659,815,0,10574020
0.681,0.92,8,-3.579,0.0473,0.159,1.57E-06,0.807,0.785,94.002,236200,137398,3867,0,13688461
0.892,0.662,8,-3.894,0.162,0.169,1.24E-06,0.363,0.607,93.976,227013,608448,12476,0,27846275
0.712,0.862,5,-4.612,0.0378,0.0525,0,0.093,0.809,95.051,206200,1621599,41086,1,272204297
0.442,0.974,8,-4.327,0.348,0.0567,1.45E-06,0.12,0.283,174.003,176791,30865,1727,0,669221
0.465,0.919,4,-4.025,0.0408,1.83E-05,2.07E-05,0.262,0.537,135.997,235293,709833,31559,1,162864195
0.691,0.76,8,-6.82,0.0262,0.0524,0,0.217,0.637,110.006,265027,391716,10070,1,122256577
0.583,0.345,8,-7.427,0.0399,0.654,0,0.0899,0.818,185.095,169373,3401,22,0,376400
0.483,0.629,1,-3.408,0.0276,0.288,0,0.143,0.459,77.968,235693,77629,2003,0,12751112
0.394,0.663,0,-6.619,0.0295,0.0769,0.00644,0.239,0.737,207.575,256253,95322,8820,0,16476260
0.521,0.831,9,-8.183,0.0326,0.0592,0,0.344,0.693,138.803,254200,7019,338,0,990368
0.856,0.618,7,-4.892,0.286,0.0303,0,0.0866,0.391,81.993,203201,3720899,95575,1,578285886
0.333,0.927,9,-8.55,0.0733,0.0029,0.000208,0.297,0.385,141.466,308120,537094,26087,0,59838390
0.475,0.0733,4,-29.102,0.0318,0.898,0.8,0.0908,0.135,94.218,77163,56803,1698,0,1841506
0.564,0.584,5,-6.934,0.028,0.117,0.000323,0.122,0.179,102.197,279973,32096,786,0,5727989
0.828,0.693,10,-5.294,0.284,0.318,0,0.177,0.87,137.985,228603,347559,8412,0,36766918
0.52,0.57,4,-7.048,0.0288,0.173,0,0.0871,0.365,126.022,185017,328848,5642,0,9454215
0.6,0.372,0,-10.477,0.0256,0.726,0.59,0.154,0.553,79.705,227493,19494,1226,0,2442180
0.836,0.69,0,-5.816,0.123,0.0142,1.22E-05,0.112,0.586,104.004,263293,304454,13145,0,33962325
0.832,0.391,8,-8.504,0.0628,0.0564,0,0.224,0.436,104.961,238800,1261580,27519,1,296995717
0.8,0.563,9,-10.209,0.0303,0.051,0,0.0797,0.961,121.808,203373,496839,22276,1,99869043
0.309,0.649,7,-8.994,0.035,0.0158,0.00591,0.367,0.312,166.915,306440,7008064,311297,1,1320846701
0.563,0.0481,6,-30.53,0.0364,0.936,0.828,0.109,0.475,118.758,72875,758,35,0,20676
0.823,0.544,5,-7.132,0.0715,0.0215,0.00315,0.0966,0.664,149.903,186088,2660793,135363,1,153493203
0.748,0.857,7,-4.701,0.0627,0.0525,0,0.0549,0.714,107.032,217133,25965,1915,0,1837323
0.315,0.128,0,-16.555,0.0653,0.902,0,0.271,0.223,75.668,148520,29856,536,0,2233635
0.768,0.572,1,-8.533,0.29,0.62,2.25E-06,0.126,0.469,89.057,204427,1718,158,0,271112
0.822,0.748,9,-3.144,0.0852,0.0686,4.13E-06,0.053,0.477,119.886,178453,39906,1236,0,378541
0.399,0.708,0,-10.541,0.0387,0.118,0,0.179,0.688,207.424,235627,82485,3883,0,21979834
0.478,0.953,6,-3.743,0.076,0.0243,0,0.0589,0.755,80.676,197227,897,22,0,126735
0.722,0.314,7,-9.82,0.11,0.259,0,0.436,0.924,101.722,168426,466718,6274,1,212815302
0.676,0.948,5,-2.557,0.0628,0.0509,8.19E-06,0.384,0.731,136.027,221227,393348,11366,0,63710019
0.519,0.383,7,-7.174,0.0495,0.572,0,0.124,0.157,144.565,203480,420879,9053,0,20290397
0.663,0.814,2,-4.987,0.0466,0.0653,0.000252,0.0823,0.547,111.97,200373,68131,2563,0,14085483
0.282,0.656,8,-6.557,0.0302,0.0105,0,0.0892,0.242,139.352,251867,625969,18138,0,87619028
0.611,0.577,0,-8.728,0.0297,0.26,0.000807,0.467,0.214,119.877,227360,35533,1941,0,5352249
0.349,0.0123,4,-27.57,0.045,0.995,0.95,0.0735,0.0727,97.216,220773,126,0,0,10623
0.576,0.714,6,-5.247,0.0595,0.395,0,0.115,0.321,144.981,262231,187769,1892,0,7935657
0.539,0.563,8,-8.371,0.289,0.276,0,0.131,0.721,103.925,166154,49715,2266,0,3249554
0.802,0.816,9,-2.78,0.147,0.119,0,0.0819,0.67,89.982,143795,28193,429,0,778848
0.734,0.766,1,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.986,215227,4538294,214414,1,1057066343
0.454,0.404,3,-10.26,0.027,0.146,0.819,0.141,0.313,94.113,319560,398,13,0,28143
0.558,0.616,4,-6.021,0.352,0.715,0,0.154,0.551,91.75,202956,132821,2033,0,7299321
0.661,0.761,7,-10.792,0.0555,0.00185,0,0.486,0.644,104.813,176718,33745,151,0,3947745
0.668,0.762,4,-4.61,0.0674,0.351,0,0.377,0.697,112.847,160489,26363,33686,0,6318047
0.411,0.962,4,-5.952,0.0917,0.103,0,0.529,0.622,173.143,172646,264005,15058,0,68581920
0.609,0.868,9,-2.578,0.0407,0.0142,0,0.328,0.496,95.988,256360,697,12,0,121244
0.828,0.539,1,-7.3,0.225,0.205,3.83E-05,0.305,0.68,125.05,189171,19970,817,0,460685
0.501,0.233,7,-18.992,0.0465,0.734,0.124,0.163,0.559,90.792,185507,1394,3,0,112613
0.404,0.72,10,-9.18,0.0623,5.59E-05,0.836,0.0466,0.475,121.864,258467,489600,23783,0,72480710
0.55,0.698,7,-7.224,0.0367,0.665,0,0.717,0.531,96.973,168166,3152,101,0,260818
0.532,0.529,0,-8.402,0.0352,0.334,0.000144,0.078,0.295,81.989,321240,1986209,74250,1,261222590
0.774,0.849,9,-2.986,0.0301,0.016,0.000199,0.0348,0.962,126.996,235000,4804872,305112,1,641407658
0.522,0.789,0,-4.163,0.0335,0.0892,0,0.111,0.342,101.023,217067,3053,1,0,471959
0.651,0.812,6,-8.021,0.0506,0.0749,6.28E-06,0.1,0.56,124.969,150040,229100,9158,0,41285525
0.835,0.923,7,-1.831,0.057,0.243,9.89E-06,0.112,0.962,160.068,154500,202931,2256,0,19042245
0.534,0.725,1,-3.906,0.046,0.091,0,0.0264,0.55,88.098,225149,1390542,38816,0,89333806
0.456,0.841,2,-5.083,0.0475,0.243,0,0.109,0.559,155.864,182973,11766,435,0,884024
0.745,0.593,8,-6.35,0.0524,0.00522,5.06E-06,0.123,0.17,111.001,212027,2299535,57248,1,204429389
0.584,0.836,0,-4.925,0.079,0.0558,0,0.0663,0.484,104.973,202204,3592200,513908,0,87324773
0.732,0.573,11,-5.733,0.0237,0.56,9.34E-06,0.0543,0.882,97.502,152923,939507,29746,1,150070377
0.429,0.966,8,-4.605,0.0733,0.000209,0.124,0.371,0.525,179.956,278027,365049,22665,0,64996506
0.46,0.962,0,-3.563,0.157,0.0112,5.12E-06,0.915,0.335,152.175,269747,27928,395,0,2977254
0.276,0.872,5,-10.215,0.0394,2.61E-05,0.876,0.197,0.46,178.823,129200,5415,282,0,675353
0.857,0.782,4,-4.65,0.118,0.528,0.198,0.104,0.725,131.99,167273,135161,3361,0,8632757
0.529,0.0481,3,-27.086,0.0596,0.992,0.907,0.105,0.194,60.994,118560,1477,6,0,132687
0.725,0.56,0,-7.313,0.0686,0.197,0,0.139,0.777,69.667,271680,67519,1596,0,23098365
0.725,0.313,2,-10.201,0.0497,0.769,0.000901,0.0659,0.394,80.009,211600,98997,1955,0,5225242
0.592,0.473,8,-9.834,0.0354,0.681,0,0.0732,0.741,203.989,249360,250005,6760,0,47877542
0.63,0.5,1,-8.755,0.0611,0.611,4.04E-05,0.114,0.315,144.871,245172,11141,276,0,332110
0.757,0.708,5,-5.351,0.0331,0.234,8.85E-05,0.103,0.805,119.95,231787,2562848,70950,1,705191929
0.641,0.841,7,-5,0.0397,0.00252,0.000437,0.0941,0.236,119.986,158250,4380,2,0,191437
0.475,0.0931,2,-20.771,0.0532,0.99,0.951,0.0899,0.188,134.217,113307,51222,123,0,1816668
0.443,0.831,11,-5.606,0.0616,0.414,0,0.204,0.588,182.064,173960,59410,896,0,14960659
0.32,0.291,11,-12.972,0.0394,0.963,0.000457,0.102,0.0783,102.281,230933,236575,9893,0,16821948
0.57,0.474,2,-6.809,0.0296,0.595,0,0.143,0.299,130.103,262440,314774,10988,1,106820580
0.72,0.744,1,-6.938,0.12,0.237,0,0.255,0.619,78.953,243773,1131985,42812,1,122826658
0.142,0.113,2,-25.362,0.0415,0.859,0.838,0.107,0.0697,98.575,255693,580946,30020,0,54256205
0.809,0.523,10,-6.393,0.173,0.332,1.23E-06,0.279,0.742,135.648,205720,1601,67,0,155280
0.716,0.758,10,-5.895,0.111,0.0336,1.33E-06,0.449,0.493,123.947,167419,3519,129,0,123917
0.373,0.301,9,-11.843,0.0314,0.769,0,0.0816,0.436,65.488,158680,51779,1918,0,6544598
0.895,0.469,1,-5.882,0.0661,0.0012,4.56E-05,0.192,0.076,126.917,138542,236394,10710,0,19599431
0.617,0.545,6,-10.145,0.398,0.125,0,0.569,0.612,108.027,191869,7064,0,0,220715
0.0863,0.201,4,-14.365,0.0355,0.915,0.943,0.113,0.0398,74.351,285251,4589,167,0,445522
0.794,0.693,7,-4.279,0.202,0.0919,0,0.143,0.768,88.917,208860,167528,2218,0,19502699
0.723,0.47,6,-11.302,0.028,0.633,0.0373,0.0968,0.783,97.107,251333,285876,9690,0,39530610
0.757,0.752,2,-2.855,0.224,0.0565,1.13E-06,0.0921,0.246,172.038,319923,346454,14612,0,40495648
0.676,0.659,11,-5.123,0.0476,0.194,0,0.283,0.595,134.985,193994,170898,9500,0,17773546
0.361,0.519,11,-10.02,0.0597,0.415,0.057,0.845,0.266,170.604,522000,3199,179,0,173097
0.645,0.636,5,-6.128,0.437,0.397,1.49E-06,0.0818,0.897,101.933,162335,838126,42203,1,130596757
0.463,0.705,5,-9.807,0.0349,0.00105,0.0343,0.201,0.526,94.138,345293,40760,1403,0,6919640
0.776,0.911,2,-3.08,0.131,0.155,2.59E-06,0.268,0.56,101.027,177728,4089150,286150,1,200614176
0.647,0.537,0,-7.486,0.0258,0.368,0,0.213,0.185,131.927,297752,568892,12361,0,91665253
0.472,0.446,5,-7.416,0.0354,0.00273,0.0606,0.091,0.0456,77.562,225293,30269,498,0,1317557
0.478,0.787,9,-5.196,0.113,0.00508,0.00244,0.0522,0.383,103.563,156630,6213,95,0,642863
0.686,0.318,8,-11.683,0.0354,0.771,1.79E-05,0.26,0.181,121.959,262120,471462,10919,1,207086691
0.797,0.44,5,-6.587,0.0594,0.471,1.57E-06,0.0849,0.436,111.014,168811,21121,283,0,688849
0.549,0.619,4,-6.924,0.0344,0.372,7.67E-06,0.146,0.407,90.034,251787,275973,8674,0,26668462
0.764,0.796,6,-4.611,0.033,0.193,0,0.0853,0.924,140.072,166436,784015,4952,1,163676870
0.486,0.946,1,-5.509,0.0807,8.94E-05,0.0001,0.11,0.509,158.158,68696,34454,863,0,929312
0.835,0.835,9,-6.767,0.0973,0.0153,0.53,0.0586,0.735,113.456,157640,23636,2177,0,4819256
0.514,0.73,1,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,200040,8817927,282589,1,674164500
0.33,0.44,5,-9.858,0.0296,0.603,0,0.481,0.228,98.567,168413,85655,2025,0,8143042
0.748,0.792,11,-5.18,0.273,0.095,0,0.166,0.54,134.041,188291,3034,16,0,145096
0.658,0.386,11,-9.91,0.0315,0.746,0.00269,0.348,0.295,100.012,367747,45501,988,0,7211532
0.666,0.479,7,-9.286,0.0247,0.546,0.000609,0.286,0.151,92.865,296107,104024,3309,0,5627266
0.56,0.855,0,-5.232,0.0529,0.605,0,0.0532,0.96,97.097,328787,420,0,0,17269
0.743,0.742,2,-10.117,0.0367,0.051,0.234,0.0987,0.706,121.604,358773,230611,8618,0,34257073
0.556,0.566,7,-6.874,0.0269,0.397,0,0.163,0.231,95.003,236818,88525,1308,0,24169714
0.559,0.754,7,-5.509,0.0712,0.0153,0,0.355,0.303,169.977,221573,1137505,25772,1,277832334
0.765,0.802,0,-7.365,0.0979,0.00724,7.42E-06,0.284,0.441,95.434,441507,16843,580,0,2168849
0.846,0.81,9,-3.332,0.0867,0.222,0,0.139,0.762,135.074,158171,816248,14891,1,104445571
0.342,0.987,3,-4.42,0.205,0.000262,0.00025,0.172,0.0418,110.125,320520,52458,4845,0,8626788
0.811,0.797,5,-5.428,0.165,0.0617,0,0.112,0.541,97.988,171133,5398329,140516,1,905019832
0.849,0.752,4,-3.756,0.146,0.0646,3.15E-06,0.106,0.586,101.018,223760,503706,8838,1,100909303
0.732,0.974,9,-4.161,0.264,0.15,0,0.123,0.256,90.006,295813,250591,13067,0,57359525
0.795,0.452,9,-9.369,0.331,0.58,5.56E-06,0.12,0.0357,109.953,263786,184209,2041,0,10318726
0.696,0.583,10,-6.384,0.0307,0.629,0,0.123,0.543,79.057,208813,12417,198,0,1285834
0.637,0.725,5,-5.073,0.0333,0.0702,0.00438,0.203,0.415,92.99,274733,79486,3506,0,4020641
0.537,0.66,9,-7.174,0.0296,0.455,0,0.135,0.574,148.096,298373,1452145,58333,1,380141359
0.472,0.823,8,-4.192,0.0763,0.134,0,0.11,0.41,159.888,218644,570901,14140,0,84938509
0.543,0.643,6,-6.623,0.347,0.421,0,0.0699,0.576,120.216,199947,11836,1262,0,471870
0.585,0.843,11,-6.954,0.0546,0.646,1.16E-05,0.922,0.795,141.921,189800,325254,3356,0,32916560
0.728,0.498,4,-4.627,0.0297,0.539,1.87E-05,0.694,0.692,107.998,182200,78401,3260,0,46410251
0.739,0.341,10,-9.971,0.0378,0.525,1.10E-06,0.072,0.231,80.958,266000,708493,35880,1,125010564
0.574,0.913,6,-4.793,0.133,0.061,0.00158,0.156,0.423,115.728,208400,2039258,44487,1,274830901
0.617,0.839,0,-2.849,0.0655,0.0286,0,0.19,0.741,128.91,205560,251907,14013,0,41826086
0.429,0.396,11,-13.761,0.0462,0.8,0.00114,0.189,0.426,78.99,230213,16897,681,0,2979737
0.669,0.682,1,-7.974,0.293,0.00165,0.0116,0.339,0.345,148.153,155742,190111,5923,0,11404201
0.656,0.627,7,-6.627,0.0379,0.343,2.17E-05,0.124,0.481,99.933,167066,831927,11404,1,139179202
0.53,0.455,7,-7.448,0.0284,0.535,6.88E-06,0.755,0.162,117.882,185933,12123,582,0,368732
0.23,0.492,8,-5.767,0.0317,0.568,8.18E-06,0.176,0.262,160.139,256613,369120,19482,0,54554358
0.822,0.969,7,-11.471,0.0582,0.259,0.000153,0.39,0.765,128.007,283748,2748588,245687,1,277405435
0.267,0.137,1,-30.893,0.0422,0.976,0.855,0.12,0.0399,69.347,285673,901,12,0,26531
0.673,0.758,7,-3.632,0.158,0.039,0,0.341,0.542,135.956,229507,2999847,113202,1,704875181
0.824,0.396,2,-9.663,0.332,0.0323,0.00286,0.108,0.253,118.048,227707,224672,2545,0,17868577
0.883,0.52,9,-8.576,0.0288,0.22,0,0.117,0.748,99.966,176200,813,5,0,124732
0.752,0.887,6,-5.971,0.369,0.221,0,0.152,0.207,86.998,419146,19582,516,0,1053161
0.355,0.0962,9,-14.729,0.0395,0.956,1.76E-05,0.0866,0.201,144.58,260878,3396,135,0,530934
0.668,0.784,11,-7.252,0.525,0.219,0,0.0664,0.638,109.439,258813,9307,1253,0,96380
0.759,0.716,11,-6.36,0.0818,0.0223,0,0.231,0.469,105.009,209733,1076122,38353,1,110043669
0.633,0.921,11,-7.719,0.0495,0.0261,0.00102,0.309,0.925,119.865,244147,296506,7648,0,72271496
0.299,0.571,5,-8.949,0.0395,0.318,0.137,0.0452,0.764,89.642,51800,3867,149,0,796164
0.776,0.731,4,-6.718,0.206,0.182,0,0.323,0.597,93.998,301960,231597,9877,0,49192487
0.591,0.38,2,-9.456,0.0322,0.915,0,0.3,0.475,94.02,199880,85,7,0,8419
0.52,0.77,8,-4.427,0.0559,0.109,0,0.175,0.306,167.905,190800,113731,5862,0,5060762
0.623,0.449,5,-13.333,0.0253,0.212,0,0.0613,0.572,84.383,256000,582967,28525,1,104263622
0.412,0.947,0,-4.578,0.0465,4.12E-05,0,0.109,0.54,95.122,225307,11789,396,0,4190858
0.813,0.58,11,-6.724,0.0746,0.0405,8.45E-06,0.349,0.443,100.045,221972,586091,10239,0,86569987
0.499,0.051,2,-32.684,0.0509,0.995,0.916,0.0949,0.56,73.782,96293,661,23,0,34187
0.752,0.658,0,-6.297,0.342,0.0421,0,0.0927,0.387,151.951,213520,449823,14222,0,51761855
0.567,0.58,4,-5.757,0.223,0.0084,5.37E-06,0.0342,0.46,157.596,265707,407558,8023,0,64276353
0.841,0.674,2,-5.35,0.0962,0.104,0,0.131,0.761,90.007,382555,698005,26567,0,94815197
0.498,0.83,6,-5.157,0.0421,0.00461,0,0.139,0.453,89.342,231480,2323598,74067,1,337458032
0.45,0.679,7,-6.454,0.346,0.157,0.000111,0.335,0.434,129.268,225307,20270,56,0,2223020
0.467,0.56,7,-7.574,0.0396,0.416,0,0.269,0.654,138.919,224133,826,36,0,76185
0.764,0.417,4,-9.16,0.0461,0.292,0,0.0832,0.575,126.004,137578,2033,0,0,90607
0.552,0.871,7,-6.115,0.103,0.000973,0,0.657,0.643,171.917,200898,5424,1179,0,157596
0.731,0.332,3,-10.751,0.033,0.513,8.15E-06,0.115,0.364,118.042,194947,78865,6949,0,31930068
0.817,0.672,11,-5.612,0.299,0.441,0,0.13,0.774,93.999,332240,3283940,54002,1,1202919318
0.414,0.7,5,-8.838,0.0301,0.22,0.000721,0.114,0.37,76.79,308853,1805,71,0,71854
0.534,0.882,7,-4.161,0.0482,0.00785,0,0.107,0.368,113.045,252107,110851,3304,0,26976489
0.725,0.369,2,-16.427,0.0317,0.964,0.919,0.237,0.213,114.376,148000,5220,111,0,304649
0.617,0.525,8,-10.426,0.12,0.554,1.10E-06,0.135,0.377,135.781,212867,248255,4483,0,17364676
0.726,0.9,9,-4.134,0.0401,0.133,0,0.145,0.973,160.139,142463,11553,316,0,1264599
0.554,0.509,1,-9.429,0.339,0.149,1.86E-05,0.094,0.718,199.874,195135,24708,629,0,1559582
0.613,0.898,2,-7.593,0.0368,0.429,1.29E-06,0.272,0.763,134.033,279160,17775,978,0,1682770
0.431,0.802,8,-2.665,0.0472,0.0333,0,0.352,0.472,101.932,198824,976184,9553,0,67914683
0.701,0.557,9,-9.889,0.312,0.162,0,0.153,0.371,142.028,109920,12587,180,0,781364
0.698,0.9,4,-4.3,0.0913,0.508,0.000911,0.345,0.828,136.051,182693,24229,650,0,4362859
0.456,0.617,5,-6.252,0.0273,0.0133,5.95E-05,0.116,0.3,133.917,294240,111385,6147,0,68869476
0.486,0.87,2,-4.947,0.0903,0.00679,3.15E-06,0.312,0.336,97.013,185533,364706,14206,0,64815968
0.836,0.703,4,-3.554,0.0657,0.0845,0,0.138,0.902,94.048,226093,1004611,28595,0,66786029
0.504,0.957,0,-2.657,0.0529,0.00298,0,0.187,0.676,135.013,205627,349041,5501,0,56505841
0.664,0.11,8,-21.273,0.0363,0.763,0.813,0.0913,0.281,100.062,138658,241,10,0,7630
0.69,0.541,4,-9.259,0.042,0.721,4.64E-05,0.112,0.787,130.024,222717,202492,5601,0,5133378
0.382,0.219,0,-11.805,0.0318,0.904,0.0196,0.108,0.161,103.768,248333,27921,161,0,1805170
0.445,0.543,0,-8.196,0.0272,0.000825,0.0137,0.202,0.102,99.963,278640,419,30,0,3776
0.59,0.875,5,-5.294,0.171,0.45,1.16E-05,0.164,0.737,96.915,408133,3554366,116387,1,763521856
0.703,0.703,1,-4.672,0.133,0.605,0,0.12,0.697,76.017,183783,382011,54559,0,10028453
0.691,0.448,9,-12.501,0.0288,0.238,0.00191,0.167,0.682,77.899,299627,199162,5266,1,95544576
0.581,0.673,0,-4.421,0.0549,0.0768,0,0.4,0.621,160.075,171817,186924,8451,0,19230648
0.728,0.586,4,-6.706,0.106,0.238,0,0.0687,0.721,128.922,144186,51174,1233,0,2154117
0.832,0.544,6,-12.697,0.0442,0.201,0.000139,0.632,0.928,119.49,275533,542989,20742,1,129596945
0.576,0.543,8,-7.785,0.0362,0.124,0,0.379,0.439,129.885,231427,436365,9913,1,134111765
0.739,0.575,5,-9.093,0.0324,0.493,0,0.166,0.712,127.046,238427,143480,4927,0,25883254
0.515,0.147,6,-15.054,0.0316,0.965,0.0373,0.112,0.3,133.402,179158,24559,619,0,696553
0.431,0.81,7,-5.379,0.066,0.276,0,0.0906,0.795,76.412,169307,177256,3477,0,40016487
0.805,0.692,10,-2.142,0.301,0.273,0,0.126,0.601,145.904,159452,27718,1462,0,652910
0.487,0.553,6,-11.197,0.0425,0.209,2.81E-05,0.0992,0.699,126.043,288600,18302,831,0,2008748
0.476,0.973,2,-4.724,0.105,0.0166,1.87E-06,0.108,0.419,175.045,207917,4208,173,0,78958
0.682,0.919,0,-3.18,0.0875,0.256,0,0.442,0.535,95.982,159736,749162,25138,0,39671578
0.48,0.648,0,-10.809,0.0293,0.000387,0,0.118,0.672,165.012,204636,324673,13312,0,32869952
0.715,0.212,7,-12.799,0.0813,0.937,0,0.118,0.695,156.329,160947,71,8,0,2920
0.659,0.689,1,-4.984,0.0319,0.539,0,0.147,0.701,99.967,203158,1671455,34806,1,232695834
